key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
CoNEXT_17_006,10661,False,1,1,False,False,13,34,Algorithm;Creational pattern;Data rate units;Firmware;Pseudorandomness;Router (computing)
CoNEXT_17_007,10515,False,1,1,True,True,10,23,Change detection and notification;Client-side;Data assimilation;Load balancing (computing);Server (computing);Subnetwork
CoNEXT_17_008,10870,False,1,1,True,True,9,11,Electronic Case Filing System;Fast path;Scheduling (computing);Streaming media;Testbed
CoNEXT_17_009,10694,False,1,2,True,False,10,18,Experiment;Global Positioning System;Holism;Indoor positioning system;Line-of-sight (missile);Requirement;Robot;Sensor;Simulation;Video game localization
CoNEXT_17_010,12959,False,1,1,True,False,12,23,Change detection and notification;Distributed cache;Fourier analysis;Memory footprint;Provisioning;Server (computing);Web cache;Web page
CoNEXT_17_011,12257,False,2,2,True,True,9,31,Border Gateway Protocol;Content-addressable memory;Control plane;Experiment;Hermes2D;Insertion sort;Network switch;Simulation;Software-defined networking;Telephone exchange;Transport Chemical Aerosol Model
CoNEXT_17_012,10985,False,1,1,False,False,10,32,A/B testing;Experiment;Network congestion;Randomness
CoNEXT_17_013,14987,False,2,,False,False,8,45,Backscatter (email);Internationalization and localization;Low-power broadcasting;Software deployment;Video game localization;Wireless access point
CoNEXT_17_014,4368,False,1,1,False,False,7,24,Bluetooth;Floppy disk;Image sensor;Interaction;Motion detector;Online and offline;Personalized marketing;RSS;Smartphone
CoNEXT_17_015,12344,False,1,1,True,False,14,16,Backup;Bitcoin;Block size (cryptography);Cryptocurrency;Throughput;X86
CoNEXT_17_016,11436,True,1,1,True,True,9,30,Adaptive compression;Algorithm;Data compression;Mobile device;Network congestion;Region of interest;Responsiveness;Streaming media;User interface;Videotelephony
CoNEXT_17_017,11364,False,1,1,False,False,8,30,Change detection and notification;Cloud computing;Content delivery network;Digital distribution;Owned;Program optimization;Simulation;VDX (library software)
CoNEXT_17_018,12329,False,2,,True,False,12,28,Automatic identification and data capture;Benchmark (computing);Electron mobility;Holism;Quantum channel;Radio-frequency identification;Sampling (signal processing);Stationary process;Tag (metadata);Two-phase commit protocol
CoNEXT_17_019,11349,False,1,1,True,True,9,29,Central processing unit;Computational complexity theory;Data-intensive computing;FIFO (computing and electronics);GiST;Microsoft Azure;Schedule;Scheduling (computing);Shortest job next;Simulation;Stock and flow;Testbed
CoNEXT_17_020,13085,False,1,1,True,True,8,70,Computation;Confidentiality;Digital footprint;Dynamic dispatch;Internet privacy;Peering;Privacy;Scalability;Secure multi-party computation;Telephone exchange
CoNEXT_17_021,11315,False,1,1,True,True,6,29,Commodity computing;Experiment;Modulation;Real life;Real-time computing;Smart lighting;Throughput;VLC media player
CoNEXT_17_022,12937,False,1,1,False,False,6,28,Android;Ecosystem;Fingerprint;HTTP Public Key Pinning;Library;Mobile operating system;Operating system;Public key fingerprint;Transport Layer Security;Verification and validation;Vulnerability (computing)
CoNEXT_17_023,12306,False,1,1,False,False,8,48,Access control;Access control list;Algorithm;Electron mobility;Experiment;Heuristic;High-level programming language;Janus Recognition Toolkit (JRTk);Network topology;Optimization problem;Program optimization;Quality of service;Reachability
CoNEXT_17_024,12868,False,1,1,True,True,9,28,Brill tagger;Commodity computing;Data center;Deadlock;Direct memory access;Lossless compression;Network packet;Network switch;PowerBuilder Foundation Classes;Remote direct memory access;Routing
CoNEXT_17_025,11553,False,2,2,False,False,11,22,Algorithm;Bandwidth-delay product;Cellular organizational structure;Dynamic dispatch;Mobile phone;Network congestion;Software deployment;TCP congestion control;Telecommunications link;Throughput;Uncompressed video
CoNEXT_17_026,13717,False,2,2,True,True,8,34,Data breach;Identifier;Inference engine;Intrusion detection system;Network packet;Network performance;Software-defined networking;Span and div;Storage area network;Testbed
CoNEXT_17_027,12834,False,1,1,False,False,7,62,Cloud computing;Failure rate;Software as a service;Software deployment
CoNEXT_17_028,12037,False,2,10,False,False,8,14,Compaq LTE;Digital rights management;Interference (communication);Network architecture;Simulation;TV tuner card;Throughput;White spaces (radio)
CoNEXT_17_029,11732,False,1,1,True,True,10,33,AMD FireStream;Big data;Control plane;One-to-many (data model);Pipeline (computing);Routing;Software-defined networking;Stream processing;Typhoon
CoNEXT_17_030,11966,False,2,2,True,True,9,24,Algorithm;Equal-cost multi-path routing;Hypervisor;Load balancing (computing);Network congestion;Network switch;Packet switching;Scalability;Software deployment;Traceroute
CoNEXT_17_031,13330,False,1,1,False,False,14,38,Backward compatibility;Mobile device;Overhead projector;Simulation;Testbed;Throughput;Zero
CoNEXT_17_032,6982,False,1,1,True,False,14,35,Artificial neural network;Computation;Deep learning;Experiment;Gigabyte;Image processing;Image resolution;Interpolation;Provisioning;Shadow Copy;Super-resolution imaging;Traffic analysis;Video post-processing
HiPC_17_001,10358,True,1,1,False,False,9,88,Algorithm;CPU cache;Climate model;Collective intelligence;Data parallelism;Dynamic random-access memory;Dynamical simulation;Facial recognition system;Image processing;Link prefetching;Memory address;Multi-core processor;Parallel algorithm;Parallel computing;Prefetcher;Run time (program lifecycle phase);Simulation;Supercomputer
HiPC_17_002,8075,False,1,1,False,False,9,15,Application checkpointing;Computation;Correctness (computer science);Fortran;Legion (software);Memory-mapped I/O;Out-of-core algorithm;Programming model;Requirement;Simulation;Snapshot (computer storage);Supercomputer
HiPC_17_003,9910,False,1,1,False,False,8,39,Algorithm;Betweenness centrality;Centrality;Closeness centrality;Clustering coefficient;Coefficient;Data structure;Floor and ceiling functions;Graph (abstract data type);Graph drawing;Graphics processing unit;Insertion sort;List of algorithms;Pattern matching;Reference counting;Social network
HiPC_17_004,8641,False,2,3,True,False,9,14,CUDA;Graphics processing unit;Mathematical optimization;Memory hierarchy;Shared memory;Software developer;Speedup;Supercomputer;Thrust
HiPC_17_005,8516,True,1,1,False,False,12,23,Apache Spark;Assignment problem;Bayesian network;Clinical decision support system;Decision support system;Distributed memory;Dynamic programming;MDL (programming language);Machine learning;Scalability;Scoring functions for docking
HiPC_17_006,10096,False,2,7,False,False,16,17,Big data;Entity;Jumpstart Our Business Startups Act;Petascale computing;Scalability;Structure mining;Supercomputer;Titan;Titan (supercomputer)
HiPC_17_007,9248,False,2,7,False,False,13,37,Dependability;Error detection and correction;Error message;Failure rate;Log analysis;Propagation of uncertainty;Software deployment;Supercomputer;UNIX System III;ranger
HiPC_17_008,7335,False,2,2,False,False,16,24,Algorithm;Centralisation;Experiment;IP fragmentation;Job scheduler;Jumpstart Our Business Startups Act;Open-source software;Power supply;Scheduling (computing);Slurm;Synthetic data
HiPC_17_009,6148,True,3,,True,True,9,11,Algorithm;Analog computer;Artificial neural network;Artificial neuron;Big data;Cloud computing;Convolutional neural network;Deep learning;Machine learning;Memristor;Neuromorphic engineering;Optical computing;Parallel computing;Pipeline (computing);Reservoir computing;Simulation;Throughput
HiPC_17_010,7723,False,2,2,False,False,14,24,Backpropagation;Channel (communications);Computation;Convolutional neural network;Data dependency;Distributed memory;ImageNet;Inter-process communication;Parallel computing;Scalability
HiPC_17_011,14292,True,1,1,True,True,9,25,64-bit computing;Algorithm;Blocking (computing);Central processing unit;Compare-and-swap;Concurrent data structure;Data item;Data structure;Device driver;Grams;LL parser;Linearizability;Load-link/store-conditional;Lock (computer science);Memory footprint;Non-blocking algorithm;Operating system;Parallel computing;Pointer (computer programming);Shared memory;Warez
HiPC_17_012,6781,False,2,15,False,False,8,20,Algorithm;Auxiliary memory;Computer data storage;Data mining;Database engine;Database server;Experiment;Graph (abstract data type);Graph database;Greedy algorithm;Neo4j;Programming language;Scalability;Server (computing);Stream (computing);Streaming media;Structure mining;Upload;X Window System;X10
HiPC_17_013,7967,False,2,,False,False,12,22,Algorithm;Bayesian network;Central processing unit;Computation;Dynamic Bayesian network;Dynamic programming;Gene regulatory network;Heuristic;InfiniBand;NP (complexity);Parallel algorithm;Parallel computing;Parallel programming model;Programming model;Speedup
HiPC_17_014,7749,False,2,15,False,False,11,24,Algorithm;Cluster analysis;Locality of reference;Network congestion;Non-uniform memory access;Scalability;Simulation;Time series;Uniform memory access
HiPC_17_015,8396,False,2,,False,False,14,8,Algorithm;CUDA;Central processing unit;Double-precision floating-point format;Graphics;Graphics processing unit;Kepler (microarchitecture);Maxwell (microarchitecture);Monte Carlo;Numerical analysis;Nvidia Tesla;Parallel computing;Particle-in-cell;Position-independent code;PowerPC 600;Program optimization;Simulation;Speedup;Testbed;Velocity;Video card
HiPC_17_016,8084,False,3,,False,False,12,18,Algorithm;Apache Spark;Big data;Bloom filter;Data mining;Distributed algorithm;Experiment;Graph database;Heuristic;Heuristic (computer science);Program optimization;Relevance;Text mining
HiPC_17_017,8240,False,2,,False,False,16,21,Adder (electronics);Error detection and correction;Field-programmable gate array;Programming paradigm;Propagation delay;Universal instantiation
HiPC_17_018,7821,False,1,1,False,False,9,14,Action potential;Algorithm;Automatic parallelization;Domain decomposition methods;Experiment;Graphics processing unit;Linear equation;Machine learning;Mathematical model;Neuron;Parallel algorithm;Recursion;Scalability;Simulation;Speedup;System of linear equations
HiPC_17_019,7853,False,2,,False,False,16,34,Address space;Benchmark (computing);Cache (computing);Communications protocol;High memory;Implicit parallelism;InfiniBand;Memory address;Overhead (computing);Paging;Programming complexity;RM-ODP
HiPC_17_020,7486,False,2,,False,False,11,18,Algorithm;Baseline (configuration management);Computation;Computer vision;Directed acyclic graph;Distributed memory;Graph drawing;Independent set (graph theory);Information theory;Linear algebra;List of algorithms;Maximal independent set;Michael Luby;Scheduling (computing)
HiPC_17_021,8193,False,2,,False,False,8,16,Baseline (configuration management);Central processing unit;Clang;Compiler;Graphics;Graphics processing unit;Join (SQL);Open-source software;OpenACC;OpenMP;Parallel computing;Programming model;Robustness (computer science);Thread (computing);Threaded code
HiPC_17_022,8892,False,2,15,False,False,11,19,Graphics processing unit;Hardware performance counter;Matrix multiplication;Requirement;Sparse matrix
HiPC_17_023,7538,False,2,3,False,False,9,12,Algorithm;Cluster analysis;Cray XK7;Halo: Combat Evolved Anniversary;Message Passing Interface;Mock object;Multi-level cell;Parallel algorithm;Simulation;Supercomputer;Synthetic biology;Synthetic data;Terabyte
HiPC_17_024,6133,True,2,,False,False,10,13,A* search algorithm;Algorithm;Ambient occlusion;Branch and bound;Depth-first search;Extreme Loading for Structures;Mathematical optimization;Scalability;Scheduling (computing);Search algorithm;State space;State space search
HiPC_17_025,8626,False,2,5,True,True,8,28,Algorithm;CPU cache;Cache (computing);Graph (abstract data type);Heuristic;Line graph;Locality of reference;Matching (graph theory);Precision and recall;Principle of locality;Program optimization;Speedup
HiPC_17_026,7208,False,2,,False,False,7,23,Air cooling;Algorithm;Artificial neural network;Computer cooling;Computer fan control;Data center;Load balancing (computing);Preemption (computing);Server (computing)
HiPC_17_027,9350,False,1,1,True,False,13,24,Cobham's thesis;Compiler;Computation;Domain-specific language;High- and low-level;Parallel computing;Polyhedron;Principle of good enough;Program optimization;Programmer;Run time (program lifecycle phase);Self-tuning;Signal processing;Simulation;Speedup;Time complexity
HiPC_17_028,7950,False,3,,True,False,14,8,Application programming interface;Bluetooth;CUDA;Central processing unit;Computation;Computer cluster;Correctness (computer science);GeForce;Graphics processing unit;Imperative programming;InfiniBand;NVLink;PCI Express;Pascal (microarchitecture);Performance per watt;Remote direct memory access;Throughput
HiPC_17_029,7738,False,2,,False,False,7,,Baseline (configuration management);Benchmark (computing);Call site;Central processing unit;Compiler;Computer data storage;Parallel computing;Profiling (computer programming);Profiling (information science);SPECint;Speculative execution;Static program analysis;Subroutine
HiPC_17_030,8322,True,2,2,True,False,15,16,64-bit computing;ARM architecture;Apache Hadoop;Apache Hive;Big data;Commodity computing;Data center;Data parallelism;Electronic data processing;High-throughput computing;Machine learning;Mobile device;PageRank;Parallel computing;Run time (program lifecycle phase);Server (computing);Throughput;Web page;X86-64
HiPC_17_031,7542,False,2,,False,False,6,25,Benchmark (computing);Compiler;Data parallelism;Dependence analysis;Experiment;Iteration;Lifting scheme;Locality of reference;Map (parallel pattern);Multi-core processor;OpenMP;Parallel computing;Polyhedral;Polyhedron;Polytope model;Region of interest;Shared memory
HiPC_17_032,9703,False,2,2,False,False,11,23,Algorithm;Asymptotically optimal algorithm;Cache (computing);Central processing unit;Load balancing (computing);Memory footprint;Memory management;Parallel computing;Scheduling (computing);Static variable;Time complexity
HiPC_17_033,8507,False,2,12,True,False,13,24,Computational neuroscience;Computer science;Computer simulation;Connectome;Message Passing Interface;OpenMP;Parallel computing;Program optimization;Programming paradigm;Sparse matrix;Supercomputer;Tucker decomposition
HiPC_17_034,7991,False,2,,False,False,9,12,Algorithm;Central processing unit;Desktop metaphor;Dynamic data;Flip-flop (electronics);Frequency scaling;Graphics processing unit;Load balancing (computing);Multi-core processor;Next-generation network;Parallel algorithm;Pareto efficiency;Requirement;Synthetic data
HiPC_17_035,9381,False,2,,False,False,11,21,Automata theory;Data pre-processing;Deterministic finite automaton;Finite-state machine;Graphics processing unit;Hamming distance;Levenshtein distance;Nondeterministic finite automaton;Preprocessor;Shared memory;Speedup;Throughput
HiPC_17_036,8271,False,2,5,False,False,14,17,Algorithm;Approximation;Distributed memory;Low-rank approximation;Numerical analysis;Oversampling;ScaLAPACK;Shared memory;Uniprocessor system
HiPC_17_037,9560,False,2,2,False,False,8,17,Algorithm;Distributed algorithm;Message Passing Interface;Message passing;Network topology;Scalability;Sparse matrix
HiPC_17_038,9362,True,2,2,False,False,5,36,Algorithm;Clique (graph theory);Degeneracy (graph theory);Dense subgraph;OpenMP;Parallel algorithm;Relaxation (approximation);Shared memory;Sparse matrix
HiPC_17_039,8104,False,2,7,False,False,7,24,Algorithm;Approximate computing;Approximation algorithm;Emergence;Graph coloring;Heuristic;List of algorithms;Loop perforation;PageRank;Scalability
HiPC_17_040,6521,False,2,,False,False,10,13,Benchmark (computing);Central processing unit;Communication engine;Computer vision;Deep learning;Dynamic random-access memory;Gigabyte;HPCG benchmark;Imperative programming;Knights;Library;List of Intel Core i3 microprocessors;MCDRAM;MNIST database;Manycore processor;Memory bound function;Memory-level parallelism;Message Passing Interface;Multi-core processor;Perceptron;Requirement;Run time (program lifecycle phase);Xeon Phi
HiPC_17_041,8009,False,2,2,False,False,11,26,Data aggregation;Domain model;Fastest;Hierarchical database model;Internet bottleneck;Network congestion;Overhead projector;Simulation;Span and div;Speedup;Supercomputer
HPCC_17_001,8301,False,3,,False,False,16,25,Computation;Computational science;End-to-end principle;Hidden Markov model;Markov model;Simulation;Spatial variability;Supercomputer;Three-state logic;Titan;Titan (supercomputer)
HPCC_17_002,6289,False,2,2,False,False,13,11,Algorithm;Approximation algorithm;Data pre-processing;Dimensionality reduction;GLIMMER;Interactive visualization;Multidimensional scaling;Real-time data
HPCC_17_003,6248,False,3,,False,False,12,19,Compiler;Feature extraction;Feature selection;Graphics processing unit;Heuristic;Machine learning;Optimizing compiler;Performance prediction;Program optimization;Register allocation;Toolchain
HPCC_17_004,8928,False,2,2,False,False,8,13,Algorithm;Computation;Computer simulation;Homology modeling;Krylov subspace;Linear system;Newton;Newton–Cotes formulas;Numerical analysis;PETSc;Preconditioner;Scalability;Simulation;Sparse matrix
HPCC_17_005,7061,False,3,,True,True,9,15,Code reuse;Coexist (image);Commodity computing;Computer data storage;Entry point;Hardware virtualization;Hardware-assisted virtualization;Interface (Java);Library (computing);OpenSSL;Performance Evaluation;Type system
HPCC_17_006,6378,False,3,,False,False,10,8,Artificial neural network;Denial-of-service attack;Electron mobility;Enigma machine;Hall effect;Neural Networks;Smart city;Water cooling
HPCC_17_007,5799,False,2,2,False,False,18,16,Algorithm;Artificial neural network;Autoregressive integrated moving average;Computational resource;Experiment;Long short-term memory;Mean squared error;Neural Networks;Smart city;Time series
HPCC_17_008,3549,False,3,,False,False,13,7,Agent-based model;Control system;Intelligent control;Management system;Multi-agent system;Systems design
HPCC_17_009,6806,False,2,,True,True,6,13,Application domain;Auto-Tune;Interdependence;Program optimization;Programmer;Programming language;Search engine optimization;Self-tuning;Spring Framework
HPCC_17_010,8241,False,2,2,False,False,13,13,Auto-Tune;Iteration;Kernel (operating system);Programmer;Run time (program lifecycle phase);Sparse matrix
HPCC_17_011,6262,False,3,,False,False,14,16,Algorithm;Computation;Heuristic;Load balancing (computing);Open-source software;Parallel computing;Phylogenetic tree;Phylogenetics;Randomized algorithm;Run time (program lifecycle phase);Supercomputer;Synthetic data;Worst-case scenario
HPCC_17_012,6649,True,3,,True,True,15,26,B+ tree;B-tree;CPU cache;Central processing unit;Computer data storage;Copy-on-write;Data structure;Durability (database systems);In-place algorithm;Log-structured file system;Mathematical optimization;Memory footprint;Non-volatile memory;Persistence (computer science);Persistent data structure;Program optimization;Run time (program lifecycle phase);Special number field sieve;Throughput
HPCC_17_013,6316,False,3,15,False,False,9,25,Access time;CPU cache;Digital footprint;Dynamic random-access memory;Hard disk drive performance characteristics;Hit (Internet);Magnetic storage;Mechanical calculator;Noise (electronics);On-board data handling;Page cache;Random-access memory;Response time (technology);Static random-access memory;Synthetic data
HPCC_17_014,7749,False,2,,True,False,13,,Associative entity;Attribute–value pair;Collision (computer science);Data center;Dynamic random-access memory;Emergence;FTL: Faster Than Light;Flash file system;Flash memory;Flash memory controller;Gigabyte;Hash function;Kinetic Void;Map;Multi-level cell;Program optimization;Solid-state drive;Terabyte
HPCC_17_015,6564,True,3,,False,False,10,18,Algorithm;Centralisation;Computer data storage;Experiment;Management system;Private network;Systems management;Testbed;Tree structure
HPCC_17_016,4290,False,3,,False,False,12,10,Electron mobility;Internet access;Mobile phone;Usage data
HPCC_17_017,6169,False,3,3,False,False,8,23,Computation;FOSSIL;Simulation;Supercomputer;Time complexity
HPCC_17_018,4559,False,3,,False,False,10,12,Algorithm;Automatic parallelization;Bayesian information criterion;Conjugate gradient method;Graph coloring;Hierarchical clustering;Numerical analysis;Parallel computing;Preconditioner
HPCC_17_019,7059,False,3,,True,True,8,20,Algorithm;Complex network;Distributed firewall;Heuristic;Jaccard index;Louvain Modularity;Mutual information;Non-maskable interrupt;Recommender system;Run time (program lifecycle phase);Scalability;Scoring functions for docking;Social network
HPCC_17_020,5774,False,3,,False,False,12,17,Algorithm;End-to-end encryption;Multi-core processor;Multicast;Routing;Simulation;Single-core
HPCC_17_021,6713,False,3,,False,False,11,15,Algorithm;OpenVMS;Program optimization;Simulation;Virtual machine
HPCC_17_022,10486,False,3,,False,False,9,26,Dynamic voltage scaling;Scheduling (computing)
HPCC_17_023,11552,False,3,,False,False,10,14,Algorithm;Approximation algorithm;Cloud computing;Cluster analysis;Scheduling (computing)
HPCC_17_024,5171,False,3,,False,False,7,14,Adobe AIR;Autonomous car;Big data;Industry 4.0;Internet of things;Logistics
HPCC_17_025,5976,False,3,,True,False,10,14,Smart city
HPCC_17_026,4659,False,3,7,False,False,11,7,Global Village (telecommunications);Industry 4.0;Smart city
HPCC_17_027,7569,False,2,2,False,False,11,16,Computation;Computer performance;Correctness (computer science);Intel Core (microarchitecture);Interrupt;Knights;Manycore processor;Message Passing Interface;Multi-core processor;Point-to-point (telecommunications)
HPCC_17_028,6363,False,3,15,False,False,7,31,Apache Storm;Data center;Mathematical optimization;Programming paradigm;Scheduling (computing);Stock and flow;Stream (computing);Stream processing;Throughput;Velocity
HPCC_17_029,6795,False,2,2,False,False,10,12,Artificial neural network;Computation;Data access;Deep learning;Limiter;Memory-mapped I/O;OpenLDAP Lightning Memory-Mapped Database;Parallel computing;Run time (program lifecycle phase);Scalability;Scheduling (computing);Supercomputer
HPCC_17_030,6258,False,3,,True,True,10,21,Application programming interface;Computation;Computer vision;Deep learning;Distributed computing;Fault tolerance;Graphics processing unit;Load balancing (computing);Message Passing Interface;POSIX;Remote direct memory access;Server (computing);Test set
HPCC_17_031,4446,False,3,,False,False,15,18,Duplex (telecommunications);Eval;Feature selection;Instant messaging;Machine learning;Mutual information;Network traffic control;Traffic classification
HPCC_17_032,6036,False,3,,False,False,12,,Artificial neural network;Automatic number plate recognition;Convolutional neural network;Distortion;Pixel;TensorFlow;Test set;Video game localization
HPCC_17_033,6575,False,3,,False,False,13,18,Big data;Data mining;Decision tree learning;High- and low-level;Machine learning;Optimization problem;Program optimization;Scheduling (computing);Speculative execution;Whole Earth 'Lectronic Link
HPCC_17_034,6334,False,3,,False,False,9,14,Big data;Computation;Concurrency (computer science);Garbage collection (computer science);In-memory database;In-memory processing;Memory hierarchy;Microarchitecture;Parallel computing;Programming model;Run time (program lifecycle phase);Scalability;Speedup;Test case;World Geodetic System
HPCC_17_035,7165,False,2,2,False,False,11,19,Data center;Data deduplication;GPS navigation device;Inverted index;Performance;Relevance;Spatial analysis;Spatial database;Text corpus
HPCC_17_036,6499,False,3,,True,False,11,20,Average path length;Citation network;Continuation;Existential quantification;Six degrees of separation;Social network
HPCC_17_037,3020,True,3,,False,False,14,8,Cluster analysis;Interaction;K-means clustering
HPCC_17_038,4211,False,3,,False,False,9,9,Automation;Broadcast automation;Broadcast radiation;Hierarchical state routing;High availability;One-way function;Scalability;Signalling System No. 7;Simulation;Software-defined networking
HPCC_17_039,6307,False,3,,False,False,10,11,Data center;Data rate units;Just-in-time compilation;Maximum throughput scheduling;Network architecture;Optical interconnect;Optical switch;Signal-to-noise ratio;Simulation;Software-defined networking;Terabit;Throughput
HPCC_17_040,4696,True,3,,False,False,9,17,FIFO (computing and electronics);Queueing theory
HPCC_17_041,4825,False,3,,True,True,10,16,Complex network;Data center;Network traffic control;Parsing;Software-defined networking
HPCC_17_042,7140,False,2,2,False,False,13,,
HPCC_17_043,10522,True,3,,False,False,11,28,Benchmark (computing);Dynamic random-access memory;Memory management;Multi-core processor;Network architecture;Network on a chip;Operating system;Overhead projector;Page (computer memory);Program optimization;Run time (program lifecycle phase);Scheduling (computing);Simulated annealing;Thread (computing)
HPCC_17_044,6138,False,2,2,True,True,11,13,Copy-on-write;Deployment environment;Docker;Holism;Observable;Scalability;Software deployment;System deployment
HPCC_17_045,5960,False,2,2,True,False,16,19,"Best, worst and average case;Cost efficiency;Data center;High availability;Network analysis (electrical circuits);Overhead (computing);Parallel computing;Provisioning;Scalability;Server (computing)"
HPCC_17_046,4651,False,3,,False,False,11,19,Algorithm;Artificial neural network;Backpropagation;CVAR;Computation;Computational complexity theory;Experiment;Genetic algorithm;Numerical analysis;Penalty method;Scalability;Simulated annealing;Simulation;Supercomputer
HPCC_17_047,6349,False,3,,True,True,7,12,Algorithm;Locality of reference;Multi-core processor;Principle of locality;Scalability;Search tree;Throughput;Tree structure
HPCC_17_048,6588,False,2,2,False,False,13,8,Adaptive Multi-Rate audio codec;Adaptive mesh refinement;Cubic function;Discretization;High Productivity Computing Systems;Load balancing (computing);Message passing;Numerical analysis;Open-source software
HPCC_17_049,5971,True,3,,True,True,11,24,Algorithm;Categorization;Clustering coefficient;Coefficient;Complex system;Degree (graph theory);Graph (discrete mathematics);Social network;Vertex (geometry)
HPCC_17_050,6157,False,3,,False,False,10,9,Contextual advertising;MovieLens;Recommender system;Whole Earth 'Lectronic Link
HPCC_17_051,6908,False,2,,False,False,8,9,Algorithm;Dynamic programming;Online and offline;Optimization problem;Program optimization;Quality of service;Rejection sampling
HPCC_17_052,5999,False,3,,True,False,11,8,Division by two;Point of sale;Stock and flow
HPCC_17_053,6566,False,3,,False,False,11,26,Authentication;Cryptography;Electronic Product Code;Hash function;Hypertext Transfer Protocol;Mutual authentication;Radio-frequency identification;Requirement;Transport Layer Security
HPCC_17_054,5625,False,3,,True,True,12,21,Authentication;Authentication and Key Agreement (protocol);Compaq LTE;Hoc (programming language);Key-agreement protocol;Non-repudiation
HPCC_17_055,5839,False,3,,False,False,12,16,Algorithm;Computer security;Information leakage;Session hijacking;Software-defined networking
HPCC_17_056,5608,False,2,2,False,False,9,21,Fractal;Graphics processing unit;Hausdorff dimension;Minimum bounding box;Sierpinski triangle;Speedup;Time complexity
HPCC_17_057,7229,False,2,2,False,False,11,10,Bioinformatics;Bioinformatics;Central processing unit;Communications satellite;Computation;Emergence;Graphics processing unit;K-mer;Mathematical optimization;Mer;Non-volatile memory;Throughput;Volatile memory
HPCC_17_058,6453,True,2,2,False,False,9,17,Block size (cryptography);Graphics;Graphics processing unit;Machine learning;Programmer;Thread block
HPCC_17_059,5821,False,3,,False,False,11,25,Algorithm;Analysis of algorithms;Cubes;Federal enterprise architecture;Finite element method;Isosurface;Linear system;Lookup table;Marching cubes;Mesh generation;Monte Carlo method;Numerical analysis;Numerical method;Octree;Solid-state drive;Supercomputer;Value (ethics)
HPCC_17_060,6809,False,3,,True,True,12,26,Anomaly detection;Ecosystem;Experiment;Local outlier factor;Time complexity
HPCC_17_061,6565,False,3,12,True,False,14,,
HPCC_17_062,6570,False,2,2,False,False,11,18,Baseline (configuration management);Closed-circuit television;Crowdsourcing;Digital video;Display device;Interactivity;Job scheduler;Overselling;Real-time data;Scheduling (computing);Simulation;Smartphone;Streaming media;Video server
HPCC_17_063,6802,False,3,18,False,False,12,11,Algorithm;Big data;Heuristic;Profiling (information science);Provisioning;Scheduling (computing);Simulation;Throughput
HPCC_17_064,7442,False,3,,False,False,9,28,Algorithm;Dynamic voltage scaling;Frequency scaling;Integer programming;Job shop scheduling;Linear programming;Makespan;Multi-core processor;Optimization problem;Program optimization;Run time (program lifecycle phase);Scheduling (computing);Symmetric multiprocessing
HPCC_17_065,6725,True,3,15,False,False,12,30,Cloud computing;Distributed computing;OpenVMS;Provisioning;Virtual machine
HPCC_17_066,6963,True,2,5,False,False,11,3,Algorithm;Heuristic;Heuristic (computer science);Link-state routing protocol;Nonlinear programming;Nonlinear system;Virtual machine
HPCC_17_067,6600,False,3,,False,False,12,11,Algorithm;Cloud computing;Cloud storage;Data center;Data dependency;Integer programming;Linear programming;Programming model;Requirement;User requirements document
HPCC_17_068,8251,False,3,,True,True,10,23,Benchmark (computing);Cloud computing;Hypervisor;Interference (communication);OpenVMS;Profiling (information science);Virtual machine
HPCC_17_069,6077,False,3,9,True,True,11,18,Cloud computing;Hardware virtualization;Non-uniform memory access;Operating system;Power Management Unit;Sampling (signal processing);Scheduling (computing);Uniform memory access;Virtual Machine Manager;Virtual machine
HPCC_17_070,7246,False,3,,False,False,13,18,Application checkpointing;Diskless node;Distributed computing;Failure rate;Fault tolerance;Overhead projector
HPCC_17_071,6074,False,2,2,True,False,7,23,Application checkpointing;Benchmark (computing);Failure rate;Fault tolerance;In-memory database;Mean time between failures;Message Passing Interface;Run time (program lifecycle phase);Scalability
HPCC_17_072,6506,False,3,,False,False,10,26,Algorithm;Black box;Byte;Computer data storage;Flash memory;Non-volatile memory;Paging;Phase-change memory;SWAP (instrument);Volatility;Wear leveling
HPCC_17_073,6900,False,3,,False,False,15,18,Closed-circuit television;Cloud computing;Distributed computing;Experiment;Hard disk drive;Load balancing (computing);Solid-state drive;Video processing
HPCC_17_074,5156,False,3,,False,False,10,12,Communications protocol;Concurrency (computer science);Concurrency control;Cycle detection;Database transaction;Deadlock;Distributed transaction;Network congestion;Overhead projector;Simulation;System configuration;Timeout (computing);Transaction processing;User interface
HPCC_17_075,6738,False,3,,False,False,11,15,"Autopilot;Best, worst and average case;Performance;Programming paradigm;Real-time computing;Real-time operating system;Responsiveness"
HPCC_17_076,6768,False,3,,False,False,7,,Algorithm;Embedded system;Global Positioning System;Mobile phone;Star Trek:
HPCC_17_077,7825,True,2,7,False,False,15,18,Algorithm;Benchmark (computing);Experiment;GRASP;Greedy randomized adaptive search procedure;Internet of things;Limiter;Max;Reconfigurability;Requirement;Routing;Sensor;Sensor node;Software deployment;Software-defined networking
ICDM_17_001,8226,False,2,2,False,False,4,28,Algorithm;Bridging (networking);Computer multitasking;Convergence Insufficiency;Multi-task learning;Programming paradigm;Type–token distinction;Whole genome sequencing
